$Hourly dew point temp from met data (2017 surface data),
51.128,-7.22
51.133,-7.78
51.134,-7.78
51.137,-7.78
51.139,-7.78
51.14,-7.78
51.168,-7.78
51.17,-7.78
51.173,-8.89
51.182,-12.22
51.223,-13.89
51.265,-13.89
51.307,-13.89
51.348,-13.89
51.386,-13.89
51.39,-13.89
51.432,-13.89
51.473,-13.89
51.515,-13.89
51.557,-12.78
51.598,-12.78
51.64,-13.89
51.682,-15
51.723,-12.22
51.751,-12.78
51.765,-12.22
51.807,-12.22
51.839,-12.22
51.848,-12.22
51.89,-11.11
51.932,-11.11
51.973,-11.11
52.015,-11.11
52.057,-11.11
52.098,-11.11
52.14,-11.11
52.182,-11.11
52.223,-10
52.265,-10
52.307,-11.11
52.348,-12.78
52.39,-12.22
52.432,-12.22
52.473,-11.11
52.515,-11.11
52.557,-11.11
52.598,-11.11
52.64,-11.11
52.682,-11.11
52.723,-11.11
52.765,-10
52.807,-11.11
52.848,-11.11
52.89,-11.11
52.932,-12.22
52.973,-12.22
53.015,-12.22
53.057,-12.22
53.098,-11.11
53.14,-11.11
53.182,-10
53.223,-7.78
53.265,-6.11
53.307,-6.11
53.348,-6.11
53.39,-5
53.432,-6.11
53.473,-3.89
53.515,-3.89
53.557,-2.78
53.587,-2.78
53.598,-2.22
53.628,-2.22
53.631,-1.11
53.64,-1.11
53.67,-1.11
53.682,0
53.723,1.11
53.75,1.11
53.759,1.11
53.761,1.11
53.765,1.11
53.793,1.11
53.795,1.11
53.8,0
53.807,0
53.847,1.11
53.848,1.11
53.876,1.11
53.882,1.11
53.89,0
53.918,0
53.924,0
53.932,0
53.96,0
53.962,0
53.964,0
53.969,0
53.973,0
54.005,0
54.007,0
54.011,-1.11
54.015,-1.11
54.046,-1.11
54.054,-1.11
54.057,-2.22
54.088,-2.22
54.093,-2.22
54.098,-2.22
54.132,-3.89
54.14,-5
54.182,-6.11
54.213,-7.22
54.223,-7.22
54.265,-7.78
54.307,-7.78
54.348,-7.78
54.39,-8.89
54.432,-8.89
54.473,-8.89
54.512,-8.89
54.515,-8.89
54.545,-8.89
54.552,-8.89
54.557,-8.89
54.598,-8.89
54.64,-8.89
54.682,-10
54.723,-11.11
54.765,-11.11
54.807,-11.11
54.848,-11.11
54.89,-12.22
54.932,-12.78
54.973,-12.78
55.015,-12.78
55.057,-12.78
55.098,-12.78
55.14,-13.89
55.182,-12.78
55.223,-13.89
55.265,-13.89
55.307,-13.89
55.348,-15
55.39,-15
55.432,-15
55.473,-16.11
55.515,-15
55.557,-13.89
55.598,-12.78
55.64,-12.78
55.682,-12.22
55.723,-11.11
55.765,-12.22
55.807,-11.11
55.848,-12.22
55.89,-12.78
55.932,-12.78
55.973,-12.78
56.015,-12.78
56.057,-12.78
56.098,-12.22
56.14,-12.22
56.182,-12.78
56.223,-12.78
56.265,-12.78
56.307,-12.78
56.348,-13.89
56.39,-13.89
56.432,-12.78
56.473,-13.89
56.515,-12.78
56.557,-12.78
56.598,-12.78
56.64,-12.22
56.682,-12.78
56.723,-12.22
56.765,-13.89
56.807,-12.78
56.848,-13.89
56.89,-12.78
56.932,-13.89
56.973,-16.11
57.015,-12.78
57.057,-12.22
57.098,-11.11
57.14,-11.11
57.182,-11.11
57.223,-8.89
57.265,-7.78
57.307,-7.78
57.348,-7.22
57.39,-6.11
57.432,-6.11
57.473,-5
57.515,-3.89
57.557,-3.89
57.598,-5
57.64,-3.89
57.681,-3.89
57.682,-3.89
57.72,-3.89
57.723,-2.78
57.765,-2.78
57.807,-3.89
57.848,-2.78
57.89,-2.78
57.932,-2.78
57.973,-3.89
58.015,-3.89
58.057,-3.89
58.098,-2.78
58.14,-2.78
58.182,0
58.209,0
58.215,1.11
58.223,1.11
58.265,2.22
58.303,2.22
58.307,2.22
58.337,2.22
58.34,2.22
58.346,2.22
58.348,2.22
58.376,2.22
58.39,2.78
58.419,2.78
58.42,2.78
58.422,2.78
58.427,2.78
58.431,2.78
58.432,2.78
58.46,2.78
58.469,2.78
58.473,2.78
58.503,2.78
58.515,3.89
58.557,3.89
58.588,5
58.592,5
58.598,6.11
58.629,6.11
58.635,6.11
58.64,6.11
58.682,6.11
58.723,6.11
58.765,5
58.807,3.89
58.848,5
58.89,7.22
58.932,7.22
58.968,7.22
58.973,7.22
59.013,7.78
59.015,7.78
59.043,7.78
59.046,7.78
59.056,7.78
59.057,7.78
59.098,7.78
59.14,7.78
59.182,7.78
59.223,7.78
59.265,7.78
59.305,2.78
59.307,2.78
59.348,2.22
59.389,1.11
59.39,1.11
59.432,-2.22
59.466,-2.22
59.473,-2.78
59.504,-2.78
59.515,-2.78
59.544,-3.89
59.557,-6.11
59.588,-7.22
59.598,-7.78
59.64,-8.89
59.682,-10
59.723,-8.89
59.765,-10
59.807,-12.22
59.848,-15
59.89,-16.11
59.932,-17.22
59.973,-16.11
60.015,-17.22
60.057,-17.22
60.098,-17.22
60.14,-17.22
60.182,-16.11
60.223,-13.89
60.265,-12.78
60.307,-12.22
60.343,-12.22
60.348,-11.11
60.39,-12.22
60.432,-11.11
60.473,-11.11
60.515,-11.11
60.557,-11.11
60.598,-11.11
60.626,-11.11
60.631,-10
60.639,-10
60.64,-10
60.667,-10
60.675,-8.89
60.679,-8.89
60.682,-8.89
60.713,-8.89
60.721,-7.78
60.723,-7.78
60.757,-7.78
60.762,-8.89
60.765,-7.78
60.807,-7.78
60.845,-7.78
60.848,-7.78
60.88,-7.78
60.89,-8.89
60.918,-7.78
60.932,-7.78
61.307,-7.22
61.337,-7.22
61.34,-7.22
61.343,-7.22
61.345,-7.22
61.348,-7.22
61.378,-7.22
61.386,-7.78
61.39,-7.78
61.418,-7.78
61.423,-7.78
61.431,-7.78
61.432,-7.78
61.473,-7.78
61.501,-8.89
61.515,-8.89
61.544,-8.89
61.55,-8.89
61.553,-8.89
61.557,-8.89
61.583,-8.89
61.584,-8.89
61.8,-8.89
61.807,-8.89
61.848,-8.89
61.878,-10
61.881,-10
61.883,-10
61.886,-11.11
61.89,-11.11
61.932,-12.22
61.973,-12.22
62.015,-12.78
62.057,-13.89
62.098,-15
62.14,-16.11
62.182,-16.11
62.223,-16.11
62.255,-15
62.258,-15
62.262,-16.11
62.265,-16.11
62.307,-16.11
62.348,-17.22
62.39,-17.22
62.432,-17.78
62.473,-17.78
62.515,-17.78
62.557,-17.78
62.598,-17.22
62.64,-17.22
62.682,-16.11
62.723,-16.11
62.765,-16.11
62.807,-17.22
62.848,-18.89
62.89,-18.89
62.932,-20
62.973,-20
63.015,-18.89
63.057,-18.89
63.098,-18.89
63.14,-18.89
63.182,-18.89
63.223,-18.89
63.265,-20
63.307,-21.11
63.348,-21.11
63.39,-21.11
63.432,-21.11
63.473,-21.11
63.515,-20
63.557,-18.89
63.598,-17.78
63.64,-17.78
63.682,-17.22
63.723,-17.22
63.765,-16.11
63.807,-16.11
63.848,-16.11
63.89,-15
63.932,-16.11
63.973,-16.11
64.015,-13.89
64.057,-13.89
64.098,-13.89
64.14,-12.78
64.182,-12.78
64.223,-12.78
64.265,-12.78
64.307,-12.78
64.348,-12.78
64.39,-12.78
64.432,-12.78
64.473,-12.78
64.515,-12.78
64.557,-12.22
64.598,-11.11
64.64,-12.22
64.682,-12.78
64.723,-12.78
64.765,-12.78
64.807,-12.78
64.848,-12.78
64.89,-12.22
64.932,-12.78
64.973,-13.89
65.015,-11.11
65.057,-10
65.098,-7.78
65.14,-7.22
65.182,-6.11
65.223,-6.11
65.265,-3.89
65.307,-2.78
65.348,-2.22
65.39,-2.22
65.432,-1.11
65.473,-1.11
65.515,-1.11
65.557,-2.22
65.598,-2.22
65.64,-2.22
65.682,-2.22
65.723,-2.22
65.765,-2.22
65.807,-1.11
65.848,-1.11
65.89,-1.11
65.932,-1.11
65.973,-1.11
66.015,-1.11
66.057,-1.11
66.098,-1.11
66.14,0
66.182,1.11
66.223,1.11
66.265,1.11
66.307,2.22
66.348,2.78
66.39,2.22
66.432,1.11
66.473,1.11
66.515,0
66.557,-1.11
66.598,-1.11
66.64,-1.11
66.682,-1.11
66.723,-1.11
66.765,-2.22
66.807,-2.22
66.848,-2.22
66.89,-2.78
66.932,-2.78
66.973,-2.78
67.015,-2.22
67.057,2.78
67.098,2.78
67.14,5
67.182,7.22
67.223,7.22
67.265,7.22
67.307,7.78
67.348,7.78
67.39,7.78
67.432,7.78
67.473,7.78
67.515,6.11
67.55,5
67.557,5
67.598,3.89
67.63,2.78
67.64,2.78
67.682,2.22
67.723,1.11
67.765,1.11
67.807,0
67.848,0
67.89,-1.11
67.932,-1.11
67.973,0
68.015,-1.11
68.057,-1.11
68.098,-1.11
68.14,-2.22
68.182,-2.78
68.223,-2.22
68.265,-2.22
68.301,-1.11
68.307,0
68.348,0
68.382,-1.11
68.386,-1.11
68.39,-1.11
68.417,-1.11
68.42,-1.11
68.426,-1.11
68.429,-1.11
68.432,-1.11
68.459,-1.11
68.463,-1.11
68.468,-1.11
68.472,-1.11
68.473,-1.11
68.504,-1.11
68.508,-1.11
68.515,-1.11
68.548,-1.11
68.55,-1.11
68.551,-1.11
68.552,-1.11
68.554,-1.11
68.557,-1.11
68.584,-1.11
68.589,-1.11
68.591,-1.11
68.596,-1.11
68.598,-1.11
68.64,-1.11
68.677,-1.11
68.682,-1.11
68.708,-1.11
68.71,-1.11
68.723,-1.11
68.75,-1.11
68.756,-1.11
68.76,-2.22
68.762,-2.22
68.765,-2.22
68.792,-1.11
68.793,-2.22
68.796,-2.22
68.802,-2.22
68.804,-2.22
68.807,-2.22
68.834,-2.22
68.848,-2.22
68.88,-2.78
68.882,-2.78
68.89,-2.78
68.932,-2.78
68.969,-2.78
68.971,-2.78
68.973,-2.78
69,-2.78
69.015,-2.78
69.057,-2.78
69.098,-2.78
69.14,-2.78
69.182,-2.78
69.223,-3.89
69.265,-3.89
69.307,-3.89
69.348,-3.89
69.39,-3.89
69.432,-3.89
69.473,-3.89
69.515,-2.78
69.557,-6.11
69.598,-3.89
69.64,-5
69.682,-5
69.723,-3.89
69.765,-3.89
69.807,-2.78
69.848,-3.89
69.89,-2.78
69.932,-2.78
69.973,-2.78
70.015,-3.89
70.057,-2.78
70.098,-3.89
70.14,-1.11
70.17,-1.11
70.179,-1.11
70.182,-1.11
70.221,-1.11
70.223,-1.11
70.26,0
70.265,0
70.307,1.11
70.348,1.11
70.376,1.11
70.378,1.11
70.382,1.11
70.39,1.11
70.421,1.11
70.432,2.22
70.471,2.22
70.473,2.22
70.505,2.78
70.512,2.78
70.515,2.78
70.55,2.78
70.557,3.89
70.587,3.89
70.598,3.89
70.626,5
70.631,5
70.64,6.11
70.671,6.11
70.682,7.22
70.715,7.22
70.72,7.22
70.722,7.78
70.723,7.78
70.765,7.78
70.792,7.78
70.798,7.78
70.801,7.78
70.807,7.78
70.848,7.78
70.89,7.78
70.921,7.78
70.927,7.78
70.932,7.78
70.966,7.78
70.973,7.78
71.015,7.22
71.057,-2.78
71.098,-7.78
71.14,-6.11
71.182,-7.78
71.223,-10
71.265,-11.11
71.307,-12.22
71.348,-12.22
71.39,-12.22
71.432,-12.22
71.473,-12.78
71.515,-12.78
71.557,-12.78
71.598,-12.78
71.64,-13.89
71.682,-13.89
71.723,-13.89
71.765,-12.78
71.807,-15
71.848,-15
71.89,-15
71.932,-13.89
71.973,-13.89
72.015,-13.89
72.057,-13.89
72.098,-13.89
72.14,-13.89
72.182,-13.89
72.223,-13.89
72.265,-13.89
72.307,-13.89
72.348,-15
72.39,-16.11
72.432,-16.11
72.473,-15
72.515,-16.11
72.557,-17.22
72.598,-16.11
72.64,-16.11
72.682,-15
72.723,-16.11
72.765,-16.11
72.807,-17.22
72.848,-17.22
72.89,-16.11
72.932,-16.11
72.973,-15
73.015,-8.89
73.057,-7.78
73.098,-7.78
73.14,-7.78
73.182,-7.78
73.223,-7.22
73.265,-7.22
73.307,-7.22
73.348,-7.22
73.39,-7.22
73.432,-7.22
73.473,-7.78
73.515,-7.22
73.557,-7.78
73.598,-7.78
73.64,-8.89
73.682,-11.11
73.723,-12.22
73.765,-12.22
73.807,-12.22
73.848,-11.11
73.89,-10
73.932,-8.89
73.973,-8.89
74.015,-7.22
74.057,-6.11
74.098,-5
74.14,-5
74.182,-5
74.223,-5
74.265,-5
74.307,-3.89
74.348,-3.89
74.39,-3.89
74.432,-3.89
74.473,-3.89
74.515,-5
74.557,-7.22
74.598,-7.78
74.64,-7.78
74.682,-7.78
74.723,-8.89
74.765,-7.78
74.807,-7.78
74.848,-7.78
74.89,-7.78
74.932,-7.78
74.973,-7.78
75.015,-7.78
75.057,-5
75.098,-3.89
75.14,-2.78
75.182,-2.78
75.223,-2.78
75.265,-6.11
75.307,-6.11
75.348,-6.11
75.39,-6.11
75.425,-2.78
75.432,-2.22
75.473,-2.22
75.504,-2.22
75.515,-2.22
75.557,-2.78
75.598,-2.78
75.638,-2.78
75.64,-2.22
75.682,-2.22
75.719,-2.22
75.723,-2.22
75.759,-2.22
75.762,-2.22
75.765,-2.78
75.807,-2.22
75.848,-2.22
75.89,-2.22
75.932,-2.78
75.973,-2.78
76.015,-2.78
76.057,-3.89
76.098,-3.89
76.14,-3.89
76.171,-3.89
76.182,-3.89
76.223,-3.89
76.265,-3.89
76.307,-3.89
76.348,-3.89
76.39,-3.89
76.432,-3.89
76.473,-3.89
76.515,-3.89
76.557,-2.78
76.598,-3.89
76.64,-3.89
76.682,-3.89
76.723,-3.89
76.765,-2.78
76.807,-2.78
76.848,-3.89
76.89,-3.89
76.932,-3.89
76.973,-3.89
77.015,-5
77.057,-6.11
77.098,-7.78
77.14,-7.78
77.182,-7.22
77.223,-6.11
77.265,-6.11
77.307,-5
77.348,-5
77.39,-3.89
77.432,-3.89
77.473,-3.89
77.515,-1.11
77.557,1.11
77.598,0
77.64,0
77.682,0
77.723,0
77.765,1.11
77.807,2.22
77.848,1.11
77.89,1.11
77.932,1.11
77.973,1.11
78.015,-1.11
78.057,-1.11
78.098,-1.11
78.14,0
78.182,0
78.223,1.11
78.257,1.11
78.26,1.11
78.265,1.11
78.307,1.11
78.348,1.11
78.39,1.11
78.432,0
78.473,0
78.515,-1.11
78.557,1.11
78.598,1.11
78.63,1.11
78.638,1.11
78.64,1.11
78.678,1.11
78.682,1.11
78.715,1.11
78.721,2.22
78.723,2.22
78.765,2.22
78.807,1.11
78.848,1.11
78.89,1.11
78.932,1.11
78.973,1.11
79.015,1.11
79.057,1.11
79.098,-1.11
79.14,-5
79.182,-7.22
79.223,-7.22
79.265,-7.78
79.307,-7.78
79.348,-8.89
79.39,-8.89
79.432,-8.89
79.473,-10
79.515,-10
79.557,-11.11
79.598,-12.78
79.64,-12.22
79.682,-12.22
79.723,-11.11
79.765,-12.22
79.807,-11.11
79.848,-12.22
79.89,-12.78
79.932,-16.11
79.973,-17.22
80.015,-17.22
80.057,-8.89
80.098,-12.22
80.14,-16.11
80.182,-15
80.223,-15
80.265,-13.89
80.307,-13.89
80.348,-13.89
80.39,-15
80.432,-15
80.473,-15
80.515,-16.11
80.557,-15
80.598,-13.89
80.64,-13.89
80.682,-13.89
80.723,-13.89
80.765,-16.11
80.807,-16.11
80.848,-16.11
80.89,-21.11
80.932,-17.22
80.973,-17.78
81.015,-17.22
81.057,-13.89
81.098,-12.78
81.14,-12.78
81.182,-11.11
81.223,-8.89
81.265,-7.78
81.307,-7.78
81.348,-7.78
81.39,-7.78
81.432,-7.78
81.473,-7.78
81.515,-8.89
81.557,-11.11
81.598,-7.22
81.64,-6.11
81.682,-5
81.723,-6.11
81.765,-7.78
81.807,-7.78
81.848,-7.22
81.881,-5
81.884,-5
81.89,-3.89
81.917,-3.89
81.918,-3.89
81.932,-6.11
81.973,-7.78
82.015,-12.22
82.057,-12.78
82.098,-13.89
82.14,-17.22
82.182,-17.78
82.223,-17.78
82.265,-17.78
82.307,-17.22
82.348,-17.22
82.39,-17.22
82.432,-16.11
82.473,-16.11
82.515,-16.11
82.557,-17.78
82.598,-17.78
82.64,-17.78
82.682,-17.78
82.723,-18.89
82.765,-18.89
82.807,-18.89
82.848,-18.89
82.89,-18.89
82.932,-17.78
82.973,-16.11
83.015,-16.11
83.057,-16.11
83.098,-16.11
83.14,-16.11
83.182,-16.11
83.223,-15
83.265,-13.89
83.307,-13.89
83.348,-13.89
83.39,-13.89
83.432,-12.78
83.473,-12.78
83.515,-12.78
83.557,-12.78
83.598,-12.22
83.64,-12.22
83.682,-12.22
83.723,-12.22
83.765,-12.22
83.807,-11.11
83.848,-11.11
83.89,-8.89
83.932,-8.89
83.973,-8.89
84.015,-10
84.057,-10
84.098,-8.89
84.14,-8.89
84.182,-8.89
84.223,-8.89
84.265,-8.89
84.307,-8.89
84.348,-8.89
84.39,-10
84.432,-10
84.473,-10
84.515,-10
84.557,-11.11
84.598,-11.11
84.64,-11.11
84.682,-11.11
84.723,-12.78
84.765,-12.22
84.807,-12.22
84.848,-12.78
84.89,-12.78
84.932,-12.78
84.973,-12.78
85.015,-12.22
85.057,-8.89
85.098,-7.78
85.14,-7.78
85.182,-8.89
85.223,-8.89
85.265,-7.78
85.307,-8.89
85.348,-10
85.39,-10
85.432,-8.89
85.473,-7.78
85.515,-7.78
85.557,-6.11
85.598,-6.11
85.64,-7.78
85.68,-7.22
85.682,-7.22
85.721,-7.22
85.723,-7.22
85.752,-7.22
85.765,-5
85.797,-3.89
85.807,-2.78
85.835,-2.78
85.848,1.11
85.89,2.78
85.92,2.78
85.932,2.78
85.959,2.78
85.966,2.78
85.973,2.78
86.003,2.78
86.005,2.78
86.011,2.78
86.013,2.78
86.015,2.78
86.057,2.78
86.098,2.78
86.127,2.78
86.129,2.78
86.131,2.78
86.134,2.78
86.136,2.78
86.14,2.78
86.167,2.78
86.169,2.78
86.171,2.78
86.174,2.78
86.177,2.78
86.182,2.78
86.218,2.78
86.223,2.78
86.254,2.78
86.262,2.78
86.265,2.78
86.293,2.78
86.304,2.78
86.307,2.78
86.336,2.78
86.345,2.78
86.347,2.78
86.348,2.78
86.378,2.78
86.381,2.78
86.39,2.78
86.418,2.78
86.426,2.78
86.432,2.78
86.462,2.78
86.473,2.78
86.505,2.78
86.512,3.89
86.515,3.89
86.551,2.78
86.557,3.89
86.598,3.89
86.627,3.89
86.64,3.89
86.682,3.89
86.723,2.22
86.765,2.22
86.807,0
86.848,-3.89
86.89,-3.89
86.932,-2.78
86.973,-2.78
87.015,-2.78
87.057,1.11
87.098,2.78
87.14,3.89
87.182,3.89
87.223,3.89
87.265,3.89
87.307,3.89
87.345,3.89
87.348,3.89
87.39,3.89
87.42,3.89
87.424,3.89
87.432,3.89
87.461,3.89
87.473,3.89
87.511,3.89
87.515,3.89
87.547,3.89
87.549,3.89
87.557,3.89
87.598,3.89
87.64,3.89
87.682,3.89
87.723,2.78
87.765,2.78
87.807,2.22
87.848,2.22
87.89,2.78
87.932,2.78
87.973,5
88.015,3.89
88.057,3.89
88.098,3.89
88.129,3.89
88.137,3.89
88.14,3.89
88.175,3.89
88.178,3.89
88.181,3.89
88.182,3.89
88.216,3.89
88.223,3.89
88.265,3.89
88.301,3.89
88.307,3.89
88.336,3.89
88.345,2.78
88.348,2.78
88.39,2.78
88.432,2.78
88.473,2.78
88.501,2.78
88.515,2.78
88.548,2.78
88.55,2.78
88.557,2.78
88.598,2.78
88.64,2.78
88.682,2.78
88.723,2.78
88.76,3.89
88.765,3.89
88.803,3.89
88.807,3.89
88.835,3.89
88.838,3.89
88.848,3.89
88.89,3.89
88.932,2.78
88.973,2.78
89.015,2.78
89.052,2.78
89.057,2.78
89.086,2.78
89.098,2.78
89.125,2.78
89.127,2.78
89.128,2.78
89.129,2.78
89.132,2.78
89.14,2.78
89.182,2.78
89.223,2.78
89.253,2.22
89.256,2.78
89.265,2.78
89.307,2.78
89.348,2.78
89.39,2.78
89.42,2.78
89.427,2.78
89.43,2.78
89.432,2.78
89.463,2.78
89.473,3.89
89.502,3.89
89.505,3.89
89.515,2.78
89.557,2.78
89.589,2.78
89.598,2.22
89.64,2.78
89.671,2.22
89.682,2.22
89.721,2.22
89.723,2.22
89.757,2.22
89.765,1.11
89.799,2.22
89.807,2.22
89.838,2.22
89.848,1.11
89.89,-1.11
89.932,-1.11
89.964,-1.11
89.973,-1.11
90.015,-2.22
90.057,-2.22
90.098,-2.22
90.14,-2.22
90.182,-2.22
90.223,-2.22
90.265,-2.22
90.307,-2.22
90.348,-2.22
90.39,-2.22
90.432,-2.22
90.473,-2.22
90.515,-2.22
90.557,-1.11
90.598,-1.11
90.64,-1.11
90.682,-1.11
90.723,-1.11
90.765,-1.11
90.807,-1.11
90.848,-1.11
90.89,-1.11
90.932,0
90.973,0
91.015,-1.11
91.057,-1.11
91.098,-1.11
91.14,-1.11
91.182,-1.11
91.223,-1.11
91.265,-1.11
91.307,-2.22
91.348,-2.22
91.39,-2.22
91.432,-2.22
91.473,-2.22
91.512,-1.11
91.515,-1.11
91.55,-1.11
91.553,-1.11
91.557,-1.11
91.591,-1.11
91.594,-1.11
91.598,-1.11
91.64,-1.11
91.676,-1.11
91.682,-1.11
91.723,-1.11
91.765,-1.11
91.807,0
91.848,0
91.883,1.11
91.89,1.11
91.932,2.22
91.96,2.22
91.973,2.78
92.005,2.78
92.015,2.78
92.052,2.78
92.057,2.78
92.085,2.78
92.089,2.78
92.091,2.78
92.098,2.78
92.134,2.78
92.139,2.78
92.14,2.78
92.18,3.89
92.182,3.89
92.213,3.89
92.223,3.89
92.265,3.89
92.307,3.89
92.333,3.89
92.342,3.89
92.344,3.89
92.347,5
92.348,5
92.39,5
92.432,3.89
92.461,5
92.464,5
92.466,5
92.473,5
92.515,6.11
92.543,7.22
92.544,7.22
92.546,7.22
92.549,7.22
92.557,7.22
92.592,7.22
92.598,7.22
92.634,7.78
92.638,7.78
92.64,7.78
92.673,7.78
92.682,7.78
92.716,7.78
92.72,7.78
92.723,7.78
92.755,7.78
92.765,7.78
92.807,7.78
92.834,7.78
92.848,8.89
92.89,8.89
92.932,8.89
92.966,8.89
92.973,10
93.003,10
93.006,10
93.015,10
93.051,11.11
93.054,11.11
93.057,11.11
93.084,11.11
93.091,11.11
93.098,11.11
93.14,11.11
93.168,11.11
93.17,11.11
93.173,11.11
93.175,11.11
93.182,11.11
93.223,10
93.265,8.89
93.305,8.89
93.307,8.89
93.336,8.89
93.338,8.89
93.339,8.89
93.342,8.89
93.344,8.89
93.347,8.89
93.375,7.78
93.378,7.78
93.381,7.78
93.383,7.78
93.389,7.78
93.39,7.78
93.419,7.78
93.429,7.78
93.432,7.78
93.469,7.78
93.473,8.89
93.515,8.89
93.557,8.89
93.585,8.89
93.589,8.89
93.598,8.89
93.64,8.89
93.668,10
93.67,10
93.682,8.89
93.711,8.89
93.723,11.11
93.765,10
93.801,10
93.807,10
93.841,10
93.848,10
93.89,8.89
93.922,8.89
93.932,8.89
93.973,8.89
94.008,8.89
94.015,8.89
94.057,11.11
94.084,11.11
94.098,12.22
94.133,12.22
94.14,11.11
94.176,11.11
94.178,11.11
94.182,11.11
94.214,11.11
94.223,11.11
94.265,7.78
94.307,6.11
94.348,5
94.39,3.89
94.426,2.22
94.432,1.11
94.473,1.11
94.515,0
94.557,1.11
94.598,-1.11
94.64,-1.11
94.682,1.11
94.709,1.11
94.723,1.11
94.765,0
94.807,-1.11
94.848,-1.11
94.881,-1.11
94.884,-1.11
94.89,0
94.932,-1.11
94.961,-1.11
94.973,-2.22
95.006,-2.22
95.014,-2.78
95.015,-2.22
95.057,-2.22
95.098,-2.22
95.14,-2.78
95.182,-2.78
95.223,-2.78
95.265,-2.78
95.307,-2.78
95.348,-2.78
95.39,-2.78
95.432,-2.78
95.473,-2.22
95.515,-2.22
95.557,-2.22
95.598,-1.11
95.64,-1.11
95.682,-1.11
95.723,0
95.765,0
95.807,0
95.848,0
95.89,0
95.932,0
95.973,0
96.015,0
96.057,0
96.098,0
96.14,0
96.182,0
96.223,-1.11
96.265,-1.11
96.307,-1.11
96.348,-1.11
96.39,-1.11
96.432,0
96.473,0
96.515,0
96.557,0
96.598,1.11
96.632,2.22
96.64,2.78
96.667,2.78
96.67,2.78
96.682,2.78
96.713,2.78
96.715,2.78
96.723,2.78
96.758,2.78
96.76,2.78
96.762,2.78
96.765,2.78
96.794,2.78
96.797,2.78
96.8,2.78
96.802,2.78
96.807,2.78
96.834,2.78
96.836,2.78
96.848,3.89
96.889,3.89
96.89,3.89
96.92,3.89
96.922,3.89
96.928,3.89
96.93,3.89
96.961,3.89
96.969,3.89
96.973,3.89
97.015,3.89
97.057,3.89
97.098,3.89
97.137,3.89
97.14,3.89
97.182,3.89
97.218,2.78
97.223,3.89
97.251,3.89
97.253,3.89
97.265,2.78
97.297,2.78
97.307,3.89
97.335,3.89
97.348,3.89
97.38,3.89
97.383,3.89
97.387,3.89
97.39,3.89
97.418,3.89
97.423,3.89
97.432,3.89
97.461,3.89
97.468,3.89
97.473,3.89
97.505,3.89
97.509,3.89
97.511,3.89
97.515,3.89
97.543,3.89
97.557,2.78
97.587,2.22
97.589,2.22
97.593,2.22
97.598,2.22
97.637,2.22
97.64,2.22
97.668,1.11
97.682,1.11
97.723,-1.11
97.765,-2.22
97.801,-2.22
97.807,-2.22
97.848,-2.78
97.89,-2.78
97.932,-3.89
97.973,-5
98.015,-5
98.057,-6.11
98.098,-6.11
98.14,-6.11
98.182,-6.11
98.223,-6.11
98.265,-6.11
98.307,-7.22
98.348,-7.22
98.39,-7.22
98.432,-7.22
98.473,-7.22
98.515,-7.22
98.557,-7.22
98.598,-7.22
98.64,-7.22
98.682,-7.22
98.723,-7.22
98.765,-6.11
98.807,-5
98.848,-6.11
98.89,-6.11
98.932,-6.11
98.973,-5
99.015,-5
99.057,-3.89
99.098,-2.78
99.14,-2.78
99.182,-2.78
99.223,-3.89
99.265,-3.89
99.307,-3.89
99.348,-3.89
99.39,-3.89
99.432,-2.78
99.473,-2.78
99.515,-3.89
99.557,-7.78
99.598,-7.22
99.64,-7.22
99.682,-7.22
99.723,-7.22
99.765,-7.78
99.807,-7.78
99.848,-7.78
99.89,-7.78
99.932,-7.22
99.973,-7.78
100.015,-7.22
100.057,-6.11
100.098,-6.11
100.14,-5
100.182,-5
100.223,-5
100.265,-6.11
100.307,-6.11
100.348,-6.11
100.39,-6.11
100.432,-5
100.473,-3.89
100.515,-3.89
100.557,-3.89
100.598,-3.89
100.64,-6.11
100.682,-6.11
100.723,-6.11
100.765,-6.11
100.807,-5
100.848,-3.89
100.89,3.89
100.932,5
100.973,5
101.015,6.11
101.057,6.11
101.096,6.11
101.098,6.11
101.132,6.11
101.135,7.22
101.136,7.22
101.139,7.22
101.14,7.22
101.167,6.11
101.168,6.11
101.172,6.11
101.176,6.11
101.182,6.11
101.211,6.11
101.214,6.11
101.217,6.11
101.219,6.11
101.222,6.11
101.223,6.11
101.254,6.11
101.262,6.11
101.265,6.11
101.298,6.11
101.301,6.11
101.306,6.11
101.307,6.11
101.348,6.11
101.376,6.11
101.388,6.11
101.39,6.11
101.417,6.11
101.424,6.11
101.431,6.11
101.432,6.11
101.462,6.11
101.469,6.11
101.473,6.11
101.503,6.11
101.504,5
101.515,3.89
101.55,2.78
101.557,2.78
101.598,2.22
101.634,2.22
101.64,2.22
101.67,2.22
101.68,2.22
101.682,2.22
101.709,2.22
101.713,2.22
101.714,2.22
101.719,2.22
101.723,2.22
101.752,2.22
101.765,2.22
101.805,1.11
101.807,1.11
101.848,2.22
101.887,2.22
101.89,2.22
101.932,2.22
101.967,2.22
101.973,2.22
102.015,2.22
102.057,1.11
102.098,-2.22
102.14,-3.89
102.182,-6.11
102.223,-6.11
102.265,-6.11
102.307,-6.11
102.348,-7.22
102.39,-7.78
102.432,-7.78
102.473,-8.89
102.515,-10
